date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank,division,gender,season,is_final,key
2020-09-03,251,Cincinnati,-4.42,0.6,0,6,0.0,-1.67,81,College,Women,2015,1,7914
2020-09-03,252,Middlebury B,-4.44,0.6,0,6,0.0,-1.7,84,College,Women,2015,1,7915
2020-09-03,253,Pennsylvania B,-4.45,0.6,2,7,0.22,-3.38,265,College,Women,2015,1,7916
2020-09-03,254,Southern Illinois,-4.46,0.6,0,3,0.0,-2.6,175,College,Women,2015,1,7917
2020-09-03,255,Grinnell B,-4.47,0.6,2,9,0.18,-2.99,225,College,Women,2015,1,7918
2020-09-03,256,Skidmore,-4.48,0.6,4,12,0.25,-3.36,264,College,Women,2015,1,7919
2020-09-03,257,Georgia College,-4.48,0.6,4,14,0.22,-2.76,198,College,Women,2015,1,7920
2020-09-03,258,Baylor,-4.53,0.6,2,10,0.17,-2.9,212,College,Women,2015,1,7921
2020-09-03,259,Portland,-4.55,0.6,3,12,0.2,-2.95,218,College,Women,2015,1,7922
2020-09-03,260,Dallas,-4.55,0.6,3,15,0.17,-2.71,190,College,Women,2015,1,7923
2020-09-03,261,Denison,-4.55,0.6,3,8,0.27,-3.61,281,College,Women,2015,1,7924
2020-09-03,262,California-San Diego B,-4.56,0.6,4,12,0.25,-3.16,238,College,Women,2015,1,7925
2020-09-03,263,North Park,-4.56,0.6,3,9,0.25,-3.48,271,College,Women,2015,1,7926
2020-09-03,264,Massachusetts,-4.6,0.5,0,9,0.0,-1.87,97,College,Women,2015,1,7927
2020-09-03,265,North Carolina-Asheville,-4.61,0.5,3,14,0.18,-2.94,216,College,Women,2015,1,7928
2020-09-03,266,Appalachian State,-4.67,0.5,2,14,0.12,-2.57,168,College,Women,2015,1,7929
2020-09-03,267,Wisconsin-Whitewater,-4.71,0.5,1,8,0.11,-2.66,182,College,Women,2015,1,7930
2020-09-03,268,RIT,-4.71,0.5,0,5,0.0,-2.57,169,College,Women,2015,1,7931
2020-09-03,269,Texas-San Antonio,-4.81,0.4,2,15,0.12,-2.46,157,College,Women,2015,1,7932
2020-09-03,270,Richmond,-4.82,0.4,3,11,0.21,-3.42,266,College,Women,2015,1,7933
2020-09-03,271,Gannon,-4.82,0.4,4,18,0.18,-3.05,231,College,Women,2015,1,7934
2020-09-03,272,Ohio Northern,-4.82,0.4,4,13,0.24,-3.46,270,College,Women,2015,1,7935
2020-09-03,273,Wellesley,-4.84,0.4,3,11,0.21,-3.33,261,College,Women,2015,1,7936
2020-09-03,274,Marquette,-4.85,0.4,2,15,0.12,-2.95,217,College,Women,2015,1,7937
2020-09-03,275,St Olaf B,-4.85,0.4,1,11,0.08,-2.6,174,College,Women,2015,1,7938
2020-09-03,276,Washington University B,-4.9,0.4,2,15,0.12,-2.79,203,College,Women,2015,1,7939
2020-09-03,277,Central Michigan,-4.91,0.4,0,7,0.0,-1.6,77,College,Women,2015,1,7940
2020-09-03,278,Northern Arizona,-4.92,0.4,1,7,0.12,-3.31,257,College,Women,2015,1,7941
2020-09-03,279,Kenyon,-4.95,0.4,1,4,0.2,-4.28,303,College,Women,2015,1,7942
2020-09-03,280,Miami,-5.0,0.4,1,20,0.05,-1.91,101,College,Women,2015,1,7943
2020-09-03,281,Maryland-Baltimore County,-5.01,0.4,2,11,0.15,-3.21,245,College,Women,2015,1,7944
2020-09-03,282,Lewis & Clark,-5.04,0.3,2,18,0.1,-2.38,145,College,Women,2015,1,7945
2020-09-03,283,Ithaca,-5.06,0.3,1,11,0.08,-3.0,226,College,Women,2015,1,7946
2020-09-03,284,Southern Mississippi,-5.08,0.3,0,5,0.0,-3.08,233,College,Women,2015,1,7947
2020-09-03,285,Amherst College,-5.15,0.3,0,9,0.0,-2.0,108,College,Women,2015,1,7948
2020-09-03,286,Notre Dame B,-5.15,0.3,2,16,0.11,-2.59,170,College,Women,2015,1,7949
2020-09-03,287,Georgia Southern,-5.16,0.3,3,17,0.15,-2.97,222,College,Women,2015,1,7950
2020-09-03,288,Connecticut B,-5.17,0.3,1,10,0.09,-3.25,250,College,Women,2015,1,7951
2020-09-03,289,Illinois B,-5.24,0.3,2,19,0.1,-2.77,201,College,Women,2015,1,7952
2020-09-03,290,Montana State University,-5.31,0.3,2,13,0.13,-3.24,249,College,Women,2015,1,7953
2020-09-03,291,Rhode Island B,-5.31,0.3,1,10,0.09,-3.53,276,College,Women,2015,1,7954
2020-09-03,292,Vassar,-5.37,0.2,1,5,0.17,-4.49,307,College,Women,2015,1,7955
2020-09-03,293,Rensselaer Polytech,-5.37,0.2,1,5,0.17,-4.49,306,College,Women,2015,1,7956
2020-09-03,294,Carleton College - D3,-5.45,0.2,0,5,0.0,-3.32,258,College,Women,2015,1,7957
2020-09-03,295,Georgetown B,-5.48,0.2,3,12,0.2,-4.23,302,College,Women,2015,1,7958
2020-09-03,296,Johns Hopkins,-5.49,0.2,0,5,0.0,-3.5,272,College,Women,2015,1,7959
2020-09-03,297,Bradley,-5.5,0.2,1,10,0.09,-3.25,253,College,Women,2015,1,7960
2020-09-03,298,Southern California B,-5.55,0.2,2,15,0.12,-3.55,279,College,Women,2015,1,7961
2020-09-03,299,North Carolina B,-5.62,0.2,0,10,0.0,-2.9,211,College,Women,2015,1,7962
2020-09-03,300,Gonzaga,-5.62,0.2,0,3,0.0,-4.44,305,College,Women,2015,1,7963
2020-09-03,301,Towson B,-5.63,0.2,3,16,0.16,-3.84,293,College,Women,2015,1,7964
2020-09-03,302,Rhodes,-5.75,0.2,0,9,0.0,-2.5,158,College,Women,2015,1,7965
2020-09-03,303,Arizona B,-5.82,0.2,0,6,0.0,-3.73,288,College,Women,2015,1,7966
2020-09-03,304,George Washington B,-6.02,0.1,1,14,0.07,-3.43,267,College,Women,2015,1,7967
2020-09-03,305,Oberlin B,-6.05,0.1,0,11,0.0,-2.69,185,College,Women,2015,1,7968
2020-09-03,306,Philadelphia University,-6.07,0.1,1,13,0.07,-3.69,285,College,Women,2015,1,7969
2020-09-03,307,Haverford B,-6.09,0.1,1,12,0.08,-3.76,289,College,Women,2015,1,7970
2020-09-03,1,Ohio State,4.34,97.2,46,2,0.96,0.31,15,College,Women,2014,1,7971
2020-09-03,2,Oregon,3.94,95.8,41,4,0.91,0.89,5,College,Women,2014,1,7972
2020-09-03,3,Central Florida,3.34,92.6,42,6,0.88,0.52,7,College,Women,2014,1,7973
2020-09-03,4,California-Santa Barbara,2.84,88.4,38,6,0.86,0.47,8,College,Women,2014,1,7974
2020-09-03,5,Washington,2.74,87.3,29,8,0.78,1.05,4,College,Women,2014,1,7975
2020-09-03,6,British Columbia,2.26,80.9,22,12,0.65,1.44,3,College,Women,2014,1,7976
2020-09-03,7,Northeastern,1.91,75.0,30,11,0.73,0.45,9,College,Women,2014,1,7977
2020-09-03,8,Texas,1.9,74.7,29,10,0.74,0.4,13,College,Women,2014,1,7978
2020-09-03,9,Virginia,1.62,69.2,31,9,0.78,-0.15,24,College,Women,2014,1,7979
2020-09-03,10,Carleton College,1.6,68.8,24,9,0.73,0.15,20,College,Women,2014,1,7980
2020-09-03,11,Colorado,1.5,66.6,25,11,0.69,0.27,17,College,Women,2014,1,7981
2020-09-03,12,Michigan,1.49,66.3,32,13,0.71,0.26,18,College,Women,2014,1,7982
2020-09-03,13,Stanford,1.41,64.5,24,13,0.65,0.44,10,College,Women,2014,1,7983
2020-09-03,14,Rice,1.25,60.7,38,3,0.93,-1.83,97,College,Women,2014,1,7984
2020-09-03,15,Tufts,1.09,57.0,21,13,0.62,0.29,16,College,Women,2014,1,7985
2020-09-03,16,Western Washington,1.08,56.7,25,17,0.6,0.4,14,College,Women,2014,1,7986
2020-09-03,17,UCLA,1.07,56.4,31,19,0.62,0.42,11,College,Women,2014,1,7987
2020-09-03,18,Victoria,1.0,54.8,13,17,0.43,1.51,2,College,Women,2014,1,7988
2020-09-03,19,Middlebury,0.98,54.2,25,2,0.93,-2.04,124,College,Women,2014,1,7989
2020-09-03,20,North Carolina,0.84,50.6,29,14,0.67,-0.28,28,College,Women,2014,1,7990
2020-09-03,21,Whitman,0.81,50.0,17,14,0.55,0.4,12,College,Women,2014,1,7991
2020-09-03,22,Harvard,0.71,47.6,25,7,0.78,-1.17,51,College,Women,2014,1,7992
2020-09-03,23,Kansas,0.56,43.8,21,16,0.57,0.22,19,College,Women,2014,1,7993
2020-09-03,24,Texas A&M,0.5,42.3,27,7,0.79,-1.56,69,College,Women,2014,1,7994
2020-09-03,25,Colorado State,0.45,41.1,20,7,0.74,-1.07,49,College,Women,2014,1,7995
2020-09-03,26,Dartmouth,0.43,40.6,19,6,0.76,-1.05,48,College,Women,2014,1,7996
2020-09-03,27,Florida State,0.42,40.4,27,15,0.64,-0.25,27,College,Women,2014,1,7997
2020-09-03,28,Colorado College,0.38,39.5,16,11,0.59,0.02,21,College,Women,2014,1,7998
2020-09-03,29,Haverford,0.29,37.2,23,2,0.92,-2.21,155,College,Women,2014,1,7999
2020-09-03,30,California-San Diego,0.23,36.0,26,18,0.59,-0.18,25,College,Women,2014,1,8000
2020-09-03,31,St Benedict,0.23,35.8,17,2,0.89,-2.19,151,College,Women,2014,1,8001
2020-09-03,32,Purdue,0.17,34.4,16,3,0.84,-1.77,86,College,Women,2014,1,8002
2020-09-03,33,Maryland,0.05,31.8,17,13,0.57,-0.09,23,College,Women,2014,1,8003
2020-09-03,34,Illinois,0.03,31.4,23,8,0.74,-1.2,53,College,Women,2014,1,8004
2020-09-03,35,Carleton College-Eclipse,-0.15,27.6,22,5,0.81,-2.07,129,College,Women,2014,1,8005
2020-09-03,36,Cornell,-0.17,27.3,23,10,0.7,-1.1,50,College,Women,2014,1,8006
2020-09-03,37,Iowa State,-0.26,25.6,14,15,0.48,-0.02,22,College,Women,2014,1,8007
2020-09-03,38,Wisconsin,-0.3,24.7,16,13,0.55,-0.3,29,College,Women,2014,1,8008
2020-09-03,39,Missouri State,-0.34,24.1,9,5,0.64,-1.0,46,College,Women,2014,1,8009
2020-09-03,40,James Madison,-0.37,23.5,20,14,0.59,-0.67,38,College,Women,2014,1,8010
2020-09-03,41,Columbia,-0.4,22.9,20,4,0.83,-2.29,164,College,Women,2014,1,8011
2020-09-03,42,Florida,-0.46,21.9,19,19,0.5,-0.2,26,College,Women,2014,1,8012
2020-09-03,43,Pittsburgh,-0.49,21.4,17,16,0.52,-0.33,30,College,Women,2014,1,8013
2020-09-03,44,Truman State,-0.51,21.1,20,7,0.74,-1.78,87,College,Women,2014,1,8014
2020-09-03,45,California-Davis,-0.58,19.9,21,19,0.52,-0.47,33,College,Women,2014,1,8015
2020-09-03,46,San Diego State University,-0.67,18.6,22,15,0.59,-1.03,47,College,Women,2014,1,8016
2020-09-03,47,Notre Dame,-0.7,18.1,20,10,0.67,-1.71,80,College,Women,2014,1,8017
2020-09-03,48,Indiana,-0.71,18.0,17,6,0.74,-2.04,123,College,Women,2014,1,8018
2020-09-03,49,Ottawa,-0.71,17.9,10,5,0.67,-1.55,68,College,Women,2014,1,8019
2020-09-03,50,Auburn,-0.73,17.7,25,9,0.74,-2.05,127,College,Women,2014,1,8020
2020-09-03,51,Wake Forest,-0.73,17.6,23,6,0.79,-2.34,169,College,Women,2014,1,8021
2020-09-03,52,Georgia,-0.83,16.2,18,19,0.49,-0.54,34,College,Women,2014,1,8022
2020-09-03,53,Clemson,-0.83,16.2,21,8,0.72,-1.96,114,College,Women,2014,1,8023
2020-09-03,54,Brown,-0.88,15.6,16,8,0.67,-1.64,74,College,Women,2014,1,8024
2020-09-03,55,Bowdoin,-0.89,15.4,17,8,0.68,-1.7,79,College,Women,2014,1,8025
2020-09-03,56,Southern California,-0.94,14.8,22,24,0.48,-0.74,39,College,Women,2014,1,8026
2020-09-03,57,Alabama,-0.99,14.2,26,11,0.7,-2.06,128,College,Women,2014,1,8027
2020-09-03,58,Claremont,-1.03,13.7,14,12,0.54,-1.18,52,College,Women,2014,1,8028
2020-09-03,59,North Carolina-Wilmington,-1.07,13.3,13,13,0.5,-0.97,44,College,Women,2014,1,8029
2020-09-03,60,Penn State,-1.11,12.8,16,10,0.62,-1.52,63,College,Women,2014,1,8030
2020-09-03,61,Virginia Tech,-1.12,12.7,19,12,0.61,-1.67,78,College,Women,2014,1,8031
2020-09-03,62,Oregon State,-1.13,12.6,6,11,0.35,0.55,6,College,Women,2014,1,8032
2020-09-03,63,West Virginia,-1.16,12.2,15,8,0.65,-1.84,100,College,Women,2014,1,8033
2020-09-03,64,Washington University,-1.17,12.2,9,12,0.43,-0.67,37,College,Women,2014,1,8034
2020-09-03,65,Puget Sound,-1.19,11.9,11,4,0.73,-2.42,177,College,Women,2014,1,8035
2020-09-03,66,Williams,-1.2,11.9,19,10,0.66,-1.95,113,College,Women,2014,1,8036
2020-09-03,67,Case Western Reserve,-1.21,11.7,11,7,0.61,-1.5,61,College,Women,2014,1,8037
2020-09-03,68,Harding,-1.24,11.4,17,7,0.71,-2.27,163,College,Women,2014,1,8038
2020-09-03,69,Northwestern,-1.24,11.4,12,15,0.44,-0.77,40,College,Women,2014,1,8039
2020-09-03,70,Minnesota,-1.28,11.0,11,13,0.46,-0.95,43,College,Women,2014,1,8040
2020-09-03,71,Georgetown,-1.28,11.0,14,10,0.58,-1.66,77,College,Women,2014,1,8041
2020-09-03,72,Iowa,-1.29,10.9,13,15,0.46,-0.99,45,College,Women,2014,1,8042
2020-09-03,73,Emory,-1.3,10.8,25,13,0.66,-2.19,150,College,Women,2014,1,8043
2020-09-03,74,Georgia Tech,-1.3,10.8,23,15,0.61,-1.87,107,College,Women,2014,1,8044
2020-09-03,75,Rochester,-1.34,10.5,10,6,0.62,-1.84,99,College,Women,2014,1,8045
2020-09-03,76,Chicago,-1.38,10.0,20,8,0.71,-2.53,195,College,Women,2014,1,8046
2020-09-03,77,MIT,-1.42,9.7,13,12,0.52,-1.32,55,College,Women,2014,1,8047
2020-09-03,78,Delaware,-1.43,9.6,13,11,0.54,-1.61,73,College,Women,2014,1,8048
2020-09-03,79,Humboldt State,-1.51,8.9,12,11,0.52,-1.42,58,College,Women,2014,1,8049
2020-09-03,80,St Olaf,-1.53,8.8,16,11,0.59,-2.05,125,College,Women,2014,1,8050
2020-09-03,81,Pennsylvania,-1.53,8.8,12,10,0.55,-1.6,71,College,Women,2014,1,8051
2020-09-03,82,Texas State,-1.53,8.8,22,15,0.59,-1.96,116,College,Women,2014,1,8052
2020-09-03,83,Towson,-1.57,8.5,13,6,0.68,-2.51,188,College,Women,2014,1,8053
2020-09-03,84,California-Santa Cruz,-1.58,8.4,17,16,0.52,-1.55,67,College,Women,2014,1,8054
2020-09-03,85,Pacific Lutheran,-1.59,8.3,12,3,0.8,-3.04,246,College,Women,2014,1,8055
2020-09-03,86,Marquette,-1.59,8.3,8,3,0.73,-2.52,191,College,Women,2014,1,8056
2020-09-03,87,Arizona State,-1.59,8.3,14,14,0.5,-1.5,60,College,Women,2014,1,8057
2020-09-03,88,Vermont,-1.6,8.3,11,9,0.55,-1.8,91,College,Women,2014,1,8058
2020-09-03,89,Nebraska,-1.62,8.1,16,13,0.55,-1.89,110,College,Women,2014,1,8059
2020-09-03,90,Yale,-1.64,8.0,10,6,0.62,-2.22,157,College,Women,2014,1,8060
2020-09-03,91,Brigham Young,-1.66,7.8,6,1,0.86,-3.39,269,College,Women,2014,1,8061
2020-09-03,92,Hamilton,-1.66,7.8,7,4,0.64,-2.21,153,College,Women,2014,1,8062
2020-09-03,93,California,-1.69,7.6,14,29,0.33,-0.55,35,College,Women,2014,1,8063
2020-09-03,94,Connecticut,-1.7,7.5,14,7,0.67,-2.47,183,College,Women,2014,1,8064
2020-09-03,95,Gettysburg,-1.73,7.3,3,1,0.75,-2.64,204,College,Women,2014,1,8065
2020-09-03,96,Dayton,-1.77,7.0,8,6,0.57,-1.75,83,College,Women,2014,1,8066
2020-09-03,97,Michigan B,-1.8,6.8,12,9,0.57,-2.17,147,College,Women,2014,1,8067
2020-09-03,98,Valparaiso,-1.85,6.6,10,10,0.5,-1.8,90,College,Women,2014,1,8068
2020-09-03,99,SUNY-Oneonta,-1.88,6.4,5,1,0.83,-3.32,266,College,Women,2014,1,8069
2020-09-03,100,Sonoma State,-1.89,6.3,10,23,0.3,-0.41,31,College,Women,2014,1,8070
2020-09-03,101,Drake University,-1.89,6.3,10,5,0.67,-2.68,206,College,Women,2014,1,8071
2020-09-03,102,Messiah,-1.89,6.3,11,7,0.61,-2.47,182,College,Women,2014,1,8072
2020-09-03,103,Hofstra,-1.91,6.2,20,13,0.61,-2.53,194,College,Women,2014,1,8073
2020-09-03,104,Elon,-1.92,6.1,13,9,0.59,-2.35,170,College,Women,2014,1,8074
2020-09-03,105,Carnegie Mellon,-1.94,6.0,12,11,0.52,-1.9,111,College,Women,2014,1,8075
2020-09-03,106,Princeton,-1.96,5.9,15,12,0.56,-2.21,154,College,Women,2014,1,8076
2020-09-03,107,Wooster,-1.96,5.9,12,10,0.55,-2.11,136,College,Women,2014,1,8077
2020-09-03,108,Smith,-1.98,5.8,16,8,0.67,-2.82,219,College,Women,2014,1,8078
2020-09-03,109,Vanderbilt,-2.06,5.4,13,16,0.45,-1.84,98,College,Women,2014,1,8079
2020-09-03,110,NYU,-2.13,5.0,12,16,0.43,-1.58,70,College,Women,2014,1,8080
2020-09-03,111,Lehigh,-2.14,5.0,15,9,0.62,-2.76,215,College,Women,2014,1,8081
2020-09-03,112,Bates,-2.17,4.8,11,6,0.65,-3.1,252,College,Women,2014,1,8082
2020-09-03,113,New Hampshire,-2.19,4.8,10,9,0.53,-2.12,138,College,Women,2014,1,8083
2020-09-03,114,Arizona,-2.21,4.7,11,11,0.5,-2.18,148,College,Women,2014,1,8084
2020-09-03,115,Cal Poly-SLO,-2.23,4.6,9,20,0.31,-0.92,42,College,Women,2014,1,8085
2020-09-03,116,Stonehil,-2.26,4.4,12,5,0.71,-3.44,277,College,Women,2014,1,8086
2020-09-03,117,Kenyon,-2.27,4.4,7,5,0.58,-2.62,203,College,Women,2014,1,8087
2020-09-03,118,American,-2.28,4.3,8,9,0.47,-1.98,118,College,Women,2014,1,8088
2020-09-03,119,Michigan State,-2.29,4.3,11,9,0.55,-2.37,172,College,Women,2014,1,8089
2020-09-03,120,Montana,-2.31,4.2,6,7,0.46,-1.6,72,College,Women,2014,1,8090
2020-09-03,121,George Washington,-2.32,4.2,15,15,0.5,-2.25,161,College,Women,2014,1,8091
2020-09-03,122,LSU,-2.33,4.1,12,11,0.52,-2.44,180,College,Women,2014,1,8092
2020-09-03,123,Watchung Hills,-2.35,4.1,1,0,1.0,-4.05,298,College,Women,2014,1,8093
2020-09-03,124,Boston University,-2.37,4.0,11,15,0.42,-1.76,85,College,Women,2014,1,8094
2020-09-03,125,Grinnell,-2.37,4.0,11,7,0.61,-2.97,241,College,Women,2014,1,8095
2020-09-03,126,New Mexico,-2.38,4.0,3,2,0.6,-2.41,176,College,Women,2014,1,8096
2020-09-03,127,Wisconsin-Eau Claire,-2.39,3.9,8,11,0.42,-1.85,101,College,Women,2014,1,8097
2020-09-03,128,Skidmore,-2.4,3.9,3,3,0.5,-2.15,143,College,Women,2014,1,8098
2020-09-03,129,Davidson,-2.42,3.8,9,7,0.56,-2.7,209,College,Women,2014,1,8099
2020-09-03,130,Wellesley,-2.44,3.7,10,10,0.5,-2.27,162,College,Women,2014,1,8100
2020-09-03,131,Utah State,-2.45,3.7,4,2,0.67,-3.19,258,College,Women,2014,1,8101
2020-09-03,132,North Texas,-2.46,3.7,5,6,0.45,-1.82,96,College,Women,2014,1,8102
2020-09-03,133,Tennessee,-2.47,3.6,3,4,0.43,-2.07,130,College,Women,2014,1,8103
2020-09-03,134,South Florida,-2.47,3.6,13,20,0.39,-1.66,75,College,Women,2014,1,8104
2020-09-03,135,Florida B,-2.48,3.6,12,8,0.6,-2.82,220,College,Women,2014,1,8105
2020-09-03,136,Appalachian State,-2.48,3.6,9,12,0.43,-1.93,112,College,Women,2014,1,8106
2020-09-03,137,Wisconsin-Whitewater,-2.49,3.6,3,3,0.5,-2.33,167,College,Women,2014,1,8107
2020-09-03,138,Boston College,-2.49,3.6,10,14,0.42,-1.73,81,College,Women,2014,1,8108
2020-09-03,139,Portland State,-2.56,3.3,4,11,0.27,-0.61,36,College,Women,2014,1,8109
2020-09-03,140,Rutgers,-2.59,3.2,7,11,0.39,-2.07,131,College,Women,2014,1,8110
2020-09-03,141,Central Connecticut State,-2.61,3.2,2,5,0.29,-1.33,57,College,Women,2014,1,8111
2020-09-03,142,Liberty,-2.65,3.1,8,11,0.42,-2.05,126,College,Women,2014,1,8112
2020-09-03,143,Wisconsin-Milwaukee,-2.65,3.1,11,12,0.48,-2.53,196,College,Women,2014,1,8113
2020-09-03,144,Illinois State,-2.68,3.0,7,5,0.58,-3.09,250,College,Women,2014,1,8114
2020-09-03,145,Philadelphia University,-2.68,2.9,6,7,0.46,-2.5,187,College,Women,2014,1,8115
2020-09-03,146,Mary Washington,-2.69,2.9,7,11,0.39,-2.09,133,College,Women,2014,1,8116
2020-09-03,147,Texas-Arlington,-2.72,2.8,11,20,0.35,-1.66,76,College,Women,2014,1,8117
2020-09-03,148,Washington B,-2.73,2.8,0,3,0.0,2.0,1,College,Women,2014,1,8118
2020-09-03,149,Virginia Commonwealth,-2.74,2.8,5,9,0.36,-1.88,109,College,Women,2014,1,8119
2020-09-03,150,SUNY-Binghamton,-2.75,2.8,6,4,0.6,-3.31,264,College,Women,2014,1,8120
2020-09-03,151,Ohio State B,-2.79,2.7,6,11,0.35,-1.52,64,College,Women,2014,1,8121
2020-09-03,152,California-Irvine,-2.79,2.7,6,10,0.38,-2.01,121,College,Women,2014,1,8122
2020-09-03,153,College of New Jersey,-2.79,2.6,6,8,0.43,-2.5,186,College,Women,2014,1,8123
2020-09-03,154,Knox,-2.81,2.6,6,4,0.6,-3.35,268,College,Women,2014,1,8124
2020-09-03,155,Connecticut College,-2.82,2.6,7,4,0.64,-3.69,290,College,Women,2014,1,8125
2020-09-03,156,Northern Michigan,-2.83,2.6,8,10,0.44,-2.53,197,College,Women,2014,1,8126
2020-09-03,157,William & Mary,-2.83,2.6,4,7,0.36,-1.99,119,College,Women,2014,1,8127
2020-09-03,158,Richmond,-2.83,2.5,9,7,0.56,-3.2,260,College,Women,2014,1,8128
2020-09-03,159,Eastern Michigan,-2.83,2.5,7,13,0.35,-1.97,117,College,Women,2014,1,8129
2020-09-03,160,Northern Iowa,-2.84,2.5,4,6,0.4,-2.33,168,College,Women,2014,1,8130
2020-09-03,161,Utah,-2.84,2.5,4,4,0.5,-2.76,214,College,Women,2014,1,8131
2020-09-03,162,Arkansas,-2.87,2.5,12,18,0.4,-2.2,152,College,Women,2014,1,8132
2020-09-03,163,Saint Louis,-2.88,2.4,4,7,0.36,-2.12,139,College,Women,2014,1,8133
2020-09-03,164,Kansas State,-2.91,2.4,2,3,0.4,-2.48,184,College,Women,2014,1,8134
2020-09-03,165,Tulane,-2.94,2.3,8,16,0.33,-1.85,103,College,Women,2014,1,8135
2020-09-03,166,SUNY-Buffalo,-2.94,2.3,2,7,0.22,-1.52,65,College,Women,2014,1,8136
2020-09-03,167,Virginia B,-2.96,2.3,7,5,0.58,-3.4,272,College,Women,2014,1,8137
2020-09-03,168,Ohio,-2.98,2.2,4,11,0.27,-1.23,54,College,Women,2014,1,8138
2020-09-03,169,UCLA B,-2.98,2.2,3,3,0.5,-2.92,230,College,Women,2014,1,8139
2020-09-03,170,North Carolina B,-2.98,2.2,10,8,0.56,-3.26,262,College,Women,2014,1,8140
2020-09-03,171,Willamette University,-3.01,2.2,1,4,0.2,-0.44,32,College,Women,2014,1,8141
2020-09-03,172,Georgia College,-3.01,2.1,13,18,0.42,-2.51,189,College,Women,2014,1,8142
2020-09-03,173,Bentley,-3.04,2.1,4,6,0.4,-2.56,199,College,Women,2014,1,8143
2020-09-03,174,Macalester,-3.05,2.1,7,7,0.5,-2.95,237,College,Women,2014,1,8144
2020-09-03,175,Missouri S&T,-3.05,2.1,3,4,0.43,-2.92,231,College,Women,2014,1,8145
2020-09-03,176,Tufts B,-3.06,2.0,17,11,0.61,-3.63,288,College,Women,2014,1,8146
2020-09-03,177,Mount Holyoke,-3.07,2.0,7,8,0.47,-2.95,238,College,Women,2014,1,8147
2020-09-03,178,Southern Illinois,-3.11,1.9,5,3,0.62,-3.83,294,College,Women,2014,1,8148
2020-09-03,179,Loyola-Chicago,-3.13,1.9,6,11,0.35,-2.29,165,College,Women,2014,1,8149
2020-09-03,180,Colorado B,-3.13,1.9,6,9,0.4,-2.37,171,College,Women,2014,1,8150
2020-09-03,181,Duke,-3.15,1.9,7,11,0.39,-2.51,190,College,Women,2014,1,8151
2020-09-03,182,California-Davis B,-3.16,1.9,4,5,0.44,-2.75,213,College,Women,2014,1,8152
2020-09-03,183,South Carolina,-3.16,1.8,6,14,0.3,-1.96,115,College,Women,2014,1,8153
2020-09-03,184,Massachusetts,-3.2,1.8,9,12,0.43,-2.76,217,College,Women,2014,1,8154
2020-09-03,185,West Chester,-3.2,1.8,3,9,0.25,-1.8,93,College,Women,2014,1,8155
2020-09-03,186,Brigham Young-Idaho,-3.21,1.8,2,4,0.33,-2.6,201,College,Women,2014,1,8156
2020-09-03,187,Winona State,-3.21,1.8,2,5,0.29,-2.15,142,College,Women,2014,1,8157
2020-09-03,188,Luther,-3.23,1.7,7,10,0.41,-2.75,212,College,Women,2014,1,8158
2020-09-03,189,Colby,-3.24,1.7,0,2,0.0,-0.87,41,College,Women,2014,1,8159
2020-09-03,190,Washington University B,-3.26,1.7,1,2,0.33,-2.9,227,College,Women,2014,1,8160
2020-09-03,191,Ohio Wesleyan,-3.26,1.7,5,5,0.5,-3.42,275,College,Women,2014,1,8161
2020-09-03,192,DePaul,-3.27,1.7,3,2,0.6,-4.03,297,College,Women,2014,1,8162
2020-09-03,193,Rowan,-3.28,1.6,0,2,0.0,-1.53,66,College,Women,2014,1,8163
2020-09-03,194,SUNY-Fredonia,-3.28,1.6,1,1,0.5,-4.4,305,College,Women,2014,1,8164
2020-09-03,195,John Brown,-3.3,1.6,5,8,0.38,-2.55,198,College,Women,2014,1,8165
2020-09-03,196,Chico State,-3.3,1.6,5,14,0.26,-1.85,102,College,Women,2014,1,8166
2020-09-03,197,Salisbury,-3.35,1.5,9,9,0.5,-3.39,270,College,Women,2014,1,8167
2020-09-03,198,Central Michigan,-3.35,1.5,5,5,0.5,-3.49,279,College,Women,2014,1,8168
2020-09-03,199,Vassar,-3.36,1.5,6,6,0.5,-3.56,285,College,Women,2014,1,8169
2020-09-03,200,St Mary's (Maryland),-3.36,1.5,5,5,0.5,-3.51,281,College,Women,2014,1,8170
2020-09-03,201,Texas Christian,-3.37,1.5,7,13,0.35,-2.4,174,College,Women,2014,1,8171
2020-09-03,202,Mississippi State,-3.37,1.5,3,3,0.5,-3.54,283,College,Women,2014,1,8172
2020-09-03,203,Oberlin,-3.38,1.5,9,11,0.45,-3.16,256,College,Women,2014,1,8173
2020-09-03,204,SUNY-Cortland,-3.42,1.4,3,5,0.38,-2.99,243,College,Women,2014,1,8174
2020-09-03,205,Minnesota-Duluth,-3.44,1.4,6,16,0.27,-2.13,140,College,Women,2014,1,8175
2020-09-03,206,Santa Clara,-3.49,1.3,5,15,0.25,-2.16,144,College,Women,2014,1,8176
2020-09-03,207,Charleston,-3.5,1.3,7,13,0.35,-2.76,216,College,Women,2014,1,8177
2020-09-03,208,San Diego State B,-3.53,1.3,2,4,0.33,-2.99,242,College,Women,2014,1,8178
2020-09-03,209,Ithaca,-3.53,1.3,6,6,0.5,-3.68,289,College,Women,2014,1,8179
2020-09-03,210,Lewis & Clark,-3.54,1.3,5,14,0.26,-1.79,89,College,Women,2014,1,8180
